ZIP5,AFFGEOID10,GEOID10,ALAND10,AWATER10
96737,8600000US96737,96737,333256091,32409297
06378,8600000US06378,6378,55010916,5341640
33157,8600000US33157,33157,38361885,664452
04562,8600000US04562,4562,74492797,41732554
04918,8600000US04918,4918,9265105,945469
61846,8600000US61846,61846,113269172,232182
04424,8600000US04424,4424,272408312,42853271
50605,8600000US50605,50605,38865915,0
01571,8600000US01571,1571,53953610,2745001
61940,8600000US61940,61940,72792788,0
26537,8600000US26537,26537,106955561,851417
94074,8600000US94074,94074,48039800,66452
95337,8600000US95337,95337,117671718,1959447
41267,8600000US41267,41267,19962849,387368
54023,8600000US54023,54023,106914798,781852
54827,8600000US54827,54827,111952230,5213384
24581,8600000US24581,24581,11318824,798208
99218,8600000US99218,99218,18974169,2941
89061,8600000US89061,89061,188318995,10631
46069,8600000US46069,46069,235392537,253756
81054,8600000US81054,81054,2471769745,49865097
23038,8600000US23038,23038,194142203,2530007
43738,8600000US43738,43738,364927,0
62671,8600000US62671,62671,124967325,0
60712,8600000US60712,60712,6888787,0
60113,8600000US60113,60113,402857,0
47944,8600000US47944,47944,481071649,150294
04646,8600000US04646,4646,2739200,28419662
60429,8600000US60429,60429,10127737,54790
49028,8600000US49028,49028,307618169,3532283
66509,8600000US66509,66509,327850914,104189
68018,8600000US68018,68018,113268311,655473
21662,8600000US21662,21662,20686121,14697512
50520,8600000US50520,50520,61318436,754489
04538,8600000US04538,4538,12631740,5120381
04578,8600000US04578,4578,86613036,21927324
24124,8600000US24124,24124,187396695,2365966
36345,8600000US36345,36345,318638570,69036
35112,8600000US35112,35112,6373030,45866
18248,8600000US18248,18248,37341863,44221
41080,8600000US41080,41080,73596353,7841225
67444,8600000US67444,67444,425264221,7779291
01267,8600000US01267,1267,141223298,327643
90020,8600000US90020,90020,2927480,0
95007,8600000US95007,95007,1482253,0
80214,8600000US80214,80214,11923555,40722
26346,8600000US26346,26346,72155532,209245
41045,8600000US41045,41045,89922501,9211878
16263,8600000US16263,16263,4066288,0
13322,8600000US13322,13322,31461256,132467
61415,8600000US61415,61415,290316171,1024225
90003,8600000US90003,90003,9197637,403
92582,8600000US92582,92582,47919519,767604
95680,8600000US95680,95680,5206956,141380
22730,8600000US22730,22730,8806334,58578
17047,8600000US17047,17047,119285933,592115
07042,8600000US07042,7042,9682791,16137
15712,8600000US15712,15712,4202677,0
50069,8600000US50069,50069,13205665,0
49262,8600000US49262,49262,59381064,56536
35544,8600000US35544,35544,185883645,56917
93705,8600000US93705,93705,12590424,41216
78391,8600000US78391,78391,44973027,6550
35131,8600000US35131,35131,233020205,7728247
35143,8600000US35143,35143,109603764,14483102
46307,8600000US46307,46307,226887849,1887191
46550,8600000US46550,46550,193328130,142096
83328,8600000US83328,83328,173181843,1819037
68942,8600000US68942,68942,376304638,244028
48657,8600000US48657,48657,159933047,13330936
13409,8600000US13409,13409,89260477,0
13477,8600000US13477,13477,52448092,0
30506,8600000US30506,30506,260026376,61878354
80125,8600000US80125,80125,109121024,3801743
06016,8600000US06016,6016,38846824,169589
06112,8600000US06112,6112,7058329,13593
19730,8600000US19730,19730,3542007,165138
03827,8600000US03827,3827,46216911,210611
13655,8600000US13655,13655,52367689,5831826
97121,8600000US97121,97121,10740503,2957892
89502,8600000US89502,89502,57471268,148445
02842,8600000US02842,2842,32899349,7040345
13202,8600000US13202,13202,2583758,0
83283,8600000US83283,83283,148214949,2082317
41166,8600000US41166,41166,55772892,4179313
61370,8600000US61370,61370,135893945,108772
46156,8600000US46156,46156,105797880,72993
52206,8600000US52206,52206,73245913,0
80910,8600000US80910,80910,14985592,222162
06107,8600000US06107,6107,16896900,540577
06447,8600000US06447,6447,60479197,444481
25972,8600000US25972,25972,10432873,20371
21557,8600000US21557,21557,69763858,1235242
11958,8600000US11958,11958,7448957,3179176
27315,8600000US27315,27315,68430607,333182
07462,8600000US07462,7462,43839170,465123
21154,8600000US21154,21154,104530780,472653
16828,8600000US16828,16828,145743351,283722
75480,8600000US75480,75480,83866562,10602695
76082,8600000US76082,76082,260353665,407054
77873,8600000US77873,77873,209004353,1297262
26624,8600000US26624,26624,189834778,722840
76455,8600000US76455,76455,234231450,21289
76631,8600000US76631,76631,105912002,737313
19428,8600000US19428,19428,19690005,796262
17021,8600000US17021,17021,135084655,27234
84738,8600000US84738,84738,57142141,155243
99135,8600000US99135,99135,456637342,24077
98635,8600000US98635,98635,332245795,5737508
29743,8600000US29743,29743,80774276,140451
14859,8600000US14859,14859,80711127,156995
16655,8600000US16655,16655,90399809,70605
05486,8600000US05486,5486,38682122,37476
23897,8600000US23897,23897,153845341,699266
76462,8600000US76462,76462,434360236,2287876
84076,8600000US84076,84076,46486313,0
84044,8600000US84044,84044,123500862,69912670
84325,8600000US84325,84325,95729590,1783553
79259,8600000US79259,79259,231139120,621265
49806,8600000US49806,49806,118452095,40063681
54135,8600000US54135,54135,208327448,8977596
77664,8600000US77664,77664,420007890,414524
13618,8600000US13618,13618,130441131,7172337
73430,8600000US73430,73430,235866448,6897787
53188,8600000US53188,53188,71399456,949785
12723,8600000US12723,12723,81985469,1297007
69141,8600000US69141,69141,299983623,0
03284,8600000US03284,3284,100593398,2237419
78560,8600000US78560,78560,35000251,2671627
79070,8600000US79070,79070,1977541702,1288580
82422,8600000US82422,82422,31054126,0
54730,8600000US54730,54730,359960183,8702928
98205,8600000US98205,98205,49033567,6396212
59913,8600000US59913,59913,148010216,682903
25422,8600000US25422,25422,181202815,1310940
19958,8600000US19958,19958,127070060,25096845
04774,8600000US04774,4774,459156550,8558561
78379,8600000US78379,78379,210713869,24613050
04563,8600000US04563,4563,49817646,16197801
37052,8600000US37052,37052,97462950,0
03032,8600000US03032,3032,65573641,8963150
03237,8600000US03237,3237,95893606,2684469
52760,8600000US52760,52760,56928745,1968098
29567,8600000US29567,29567,55477039,23608
63124,8600000US63124,63124,22635077,18968
91301,8600000US91301,91301,88320169,314068
72744,8600000US72744,72744,204752462,1616832
65789,8600000US65789,65789,206482470,91060
63627,8600000US63627,63627,188426187,8711462
03243,8600000US03243,3243,68271679,691670
28144,8600000US28144,28144,77519301,1062387
49970,8600000US49970,49970,266711153,2843278
37175,8600000US37175,37175,199435572,18215262
13077,8600000US13077,13077,182750483,1160203
83661,8600000US83661,83661,607277013,3879748
38746,8600000US38746,38746,166055497,8895739
95672,8600000US95672,95672,58240179,507395
33870,8600000US33870,33870,143411849,18230918
55025,8600000US55025,55025,203961279,20906881
45875,8600000US45875,45875,265395214,1079004
04617,8600000US04617,4617,65923873,51226951
48823,8600000US48823,48823,58024382,564100
48415,8600000US48415,48415,169214163,370100
16141,8600000US16141,16141,53151600,295650
18069,8600000US18069,18069,35800968,258660
02633,8600000US02633,2633,19579006,12630852
25119,8600000US25119,25119,30593860,153024
74027,8600000US74027,74027,238693599,428820
74110,8600000US74110,74110,15329016,6436
42079,8600000US42079,42079,134955281,557827
32137,8600000US32137,32137,152933815,14829979
74079,8600000US74079,74079,454525571,7982188
01921,8600000US01921,1921,60992697,2201248
55379,8600000US55379,55379,152678195,6192457
12586,8600000US12586,12586,61415315,1029690
38237,8600000US38237,38237,337034281,658679
11946,8600000US11946,11946,34644133,6286417
41051,8600000US41051,41051,75378076,930929
01475,8600000US01475,1475,110974589,2713727
03801,8600000US03801,3801,61567744,14080906
40171,8600000US40171,40171,47656771,176841
70802,8600000US70802,70802,19918185,2975724
11560,8600000US11560,11560,19430248,321810
65351,8600000US65351,65351,305336395,2426139
65067,8600000US65067,65067,114313448,1024920
26148,8600000US26148,26148,46248617,313621
93427,8600000US93427,93427,144977070,47528
49768,8600000US49768,49768,426629677,80778044
15870,8600000US15870,15870,330472182,4964023
11764,8600000US11764,11764,23770198,3047313
70654,8600000US70654,70654,58498705,314730
04257,8600000US04257,4257,60451730,603941
60518,8600000US60518,60518,346883414,569250
56091,8600000US56091,56091,50117335,654503
97125,8600000US97125,97125,13530293,18298
35216,8600000US35216,35216,36289837,498198
71859,8600000US71859,71859,55922907,23774230
80640,8600000US80640,80640,32883555,3846384
45144,8600000US45144,45144,181574143,2903119
14435,8600000US14435,14435,94886814,19531
21640,8600000US21640,21640,71616962,185174
38720,8600000US38720,38720,127679919,7069193
15475,8600000US15475,15475,8371061,0
29075,8600000US29075,29075,109847976,1436044
76109,8600000US76109,76109,21116806,26650
32040,8600000US32040,32040,315315678,0
42123,8600000US42123,42123,61122821,2368551
57640,8600000US57640,57640,1032583186,1954479
02170,8600000US02170,2170,5394632,185899
02576,8600000US02576,2576,25202386,1098127
35989,8600000US35989,35989,157208808,285438
24563,8600000US24563,24563,174550822,1469644
29657,8600000US29657,29657,164692091,853874
37336,8600000US37336,37336,112435520,6975481
15759,8600000US15759,15759,148326467,130390
95717,8600000US95717,95717,26466094,0
80478,8600000US80478,80478,108370030,421723
14428,8600000US14428,14428,132442353,925140
30135,8600000US30135,30135,216835822,1672651
32536,8600000US32536,32536,120431348,2079976
12819,8600000US12819,12819,75047526,1202578
15401,8600000US15401,15401,151003903,199623
50857,8600000US50857,50857,131037149,227997
63128,8600000US63128,63128,38874806,769111
43314,8600000US43314,43314,144580501,0
63902,8600000US63902,63902,27936,0
18337,8600000US18337,18337,204445003,4131697
19067,8600000US19067,19067,73827176,6376214
25411,8600000US25411,25411,363770027,199588
16116,8600000US16116,16116,68479924,1627701
05858,8600000US05858,5858,202684211,684849
16235,8600000US16235,16235,72969812,250353
50115,8600000US50115,50115,440965640,219586
67138,8600000US67138,67138,259652055,171099
70501,8600000US70501,70501,40443143,107795
57246,8600000US57246,57246,79347439,59351
12450,8600000US12450,12450,25635074,0
95412,8600000US95412,95412,221922989,0
99032,8600000US99032,99032,562950423,9285443
00667,8600000US00667,667,156212334,28250306
25302,8600000US25302,25302,31650984,692537
83114,8600000US83114,83114,992831819,526672
35613,8600000US35613,35613,199191875,1358508
19063,8600000US19063,19063,59771573,712931
18055,8600000US18055,18055,55516088,580417
98059,8600000US98059,98059,51738822,147702
84302,8600000US84302,84302,149028649,1420410
22637,8600000US22637,22637,115358737,854039
28624,8600000US28624,28624,161570551,33150
82061,8600000US82061,82061,544663261,97486
00778,8600000US00778,778,76776791,1115814
54636,8600000US54636,54636,214044231,2881707
25183,8600000US25183,25183,39444526,138879
24977,8600000US24977,24977,34191229,209652
26547,8600000US26547,26547,38661531,485742
53570,8600000US53570,53570,186319766,41694
79094,8600000US79094,79094,258112394,1262695
10914,8600000US10914,10914,6325877,44752
73119,8600000US73119,73119,15729207,0
97451,8600000US97451,97451,106531934,0
18825,8600000US18825,18825,8575611,178139
19144,8600000US19144,19144,8892797,35900
97022,8600000US97022,97022,63943524,964346
15627,8600000US15627,15627,73553701,189286
94503,8600000US94503,94503,33465385,6954857
16859,8600000US16859,16859,59077273,0
78737,8600000US78737,78737,98273067,4561
75094,8600000US75094,75094,18069791,37434
63363,8600000US63363,63363,225504580,1481680
37166,8600000US37166,37166,400911307,29623258
22644,8600000US22644,22644,97286030,457052
39664,8600000US39664,39664,301787965,444026
62418,8600000US62418,62418,238923858,274442
30628,8600000US30628,30628,124361125,1590673
48722,8600000US48722,48722,44514624,315889
03844,8600000US03844,3844,31904130,1124001
03273,8600000US03273,3273,15284199,751459
03883,8600000US03883,3883,32878644,281548
08501,8600000US08501,8501,70130266,1159716
07014,8600000US07014,7014,3605203,151322
48906,8600000US48906,48906,85911980,1065117
48877,8600000US48877,48877,87266818,1059664
48472,8600000US48472,48472,197710189,94550
62701,8600000US62701,62701,985743,0
46765,8600000US46765,46765,33560031,538732
52358,8600000US52358,52358,200272883,666632
61061,8600000US61061,61061,271513904,4981826
19020,8600000US19020,19020,44684214,2757794
54173,8600000US54173,54173,36464079,617762
35172,8600000US35172,35172,74648565,148331
67492,8600000US67492,67492,73502310,411873
54646,8600000US54646,54646,434972122,41939063
66967,8600000US66967,66967,651643118,784303
98392,8600000US98392,98392,4255292,856840
37042,8600000US37042,37042,157901507,1273174
37711,8600000US37711,37711,142154774,21434
10950,8600000US10950,10950,94274371,3818332
11222,8600000US11222,11222,3974683,194195
11378,8600000US11378,11378,6674050,122157
13731,8600000US13731,13731,232070064,7971257
15312,8600000US15312,15312,194179460,73590
40873,8600000US40873,40873,76872943,344358
68769,8600000US68769,68769,371865144,77983
49636,8600000US49636,49636,30983602,27945599
33606,8600000US33606,33606,8501298,2227222
56157,8600000US56157,56157,117096636,264158
32803,8600000US32803,32803,18005809,2489774
36512,8600000US36512,36512,14158131,987888
16929,8600000US16929,16929,119696995,33626
21244,8600000US21244,21244,34753330,171975
20814,8600000US20814,20814,13200363,50543
68532,8600000US68532,68532,22806338,0
38225,8600000US38225,38225,285758826,1252330
37340,8600000US37340,37340,32178884,3548851
78256,8600000US78256,78256,22511355,21749
12019,8600000US12019,12019,76405451,1277356
12203,8600000US12203,12203,29546179,163132
13031,8600000US13031,13031,62946188,25879
49679,8600000US49679,49679,142602938,2356305
49325,8600000US49325,49325,72235838,525632
48187,8600000US48187,48187,46811208,31708
52342,8600000US52342,52342,232382341,297337
50538,8600000US50538,50538,80865282,16957
56065,8600000US56065,56065,301881666,4234092
39567,8600000US39567,39567,34441841,2697208
45337,8600000US45337,45337,53042899,59700
15067,8600000US15067,15067,5278501,555631
51503,8600000US51503,51503,307521424,3790161
42350,8600000US42350,42350,107749329,1455335
59253,8600000US59253,59253,660779825,46112
61425,8600000US61425,61425,80124618,3687634
75074,8600000US75074,75074,42774363,115045
78749,8600000US78749,78749,26079361,456
59420,8600000US59420,59420,633614308,316702
33138,8600000US33138,33138,10923747,5771656
58380,8600000US58380,58380,444673156,25226762
60195,8600000US60195,60195,5111994,0
60525,8600000US60525,60525,32643309,35241
15207,8600000US15207,15207,12418317,892172
17830,8600000US17830,17830,79082082,6887040
18356,8600000US18356,18356,1684805,0
15689,8600000US15689,15689,261666,0
44907,8600000US44907,44907,20166283,75098
31749,8600000US31749,31749,152426250,4641539
73099,8600000US73099,73099,314185786,6433117
73644,8600000US73644,73644,493967468,2144555
53104,8600000US53104,53104,82503907,1209555
08318,8600000US08318,8318,206112764,2744715
07608,8600000US07608,7608,3997007,12197
07646,8600000US07646,7646,5912807,90763
87110,8600000US87110,87110,22370777,9237
67356,8600000US67356,67356,301405639,5676998
66968,8600000US66968,66968,331698717,1969210
67877,8600000US67877,67877,648881518,506814
17744,8600000US17744,17744,61989516,1544272
19121,8600000US19121,19121,5727397,343627
61769,8600000US61769,61769,98171395,6101
44667,8600000US44667,44667,120334779,218677
16260,8600000US16260,16260,24078250,108690
17260,8600000US17260,17260,92700752,22760
74343,8600000US74343,74343,166743535,13063635
88255,8600000US88255,88255,17254782,0
27519,8600000US27519,27519,56424679,219675
87062,8600000US87062,87062,334694039,0
12207,8600000US12207,12207,2738382,413140
10507,8600000US10507,10507,18925702,128959
12173,8600000US12173,12173,44536000,52966
62957,8600000US62957,62957,110312787,5461737
62601,8600000US62601,62601,115970375,2192
62621,8600000US62621,62621,135739400,365513
51640,8600000US51640,51640,310350592,3639365
63344,8600000US63344,63344,203377151,650210
61078,8600000US61078,61078,148689213,0
27243,8600000US27243,27243,102617179,708511
78254,8600000US78254,78254,70108135,135353
66720,8600000US66720,66720,475631159,4156065
81615,8600000US81615,81615,66317411,246360
76017,8600000US76017,76017,26921226,62090
45830,8600000US45830,45830,245675727,465499
43548,8600000US43548,43548,61608923,0
44843,8600000US44843,44843,70790931,262051
14536,8600000US14536,14536,47193469,425181
18230,8600000US18230,18230,7053084,0
18460,8600000US18460,18460,8569035,148747
15419,8600000US15419,15419,4489538,438401
17228,8600000US17228,17228,74271734,0
15209,8600000US15209,15209,11675825,397241
75052,8600000US75052,75052,67748704,4943026
75093,8600000US75093,75093,36543677,317816
49611,8600000US49611,49611,4069599,0
43115,8600000US43115,43115,124152225,180787
44681,8600000US44681,44681,153798790,57295
98661,8600000US98661,98661,27515095,1843845
67738,8600000US67738,67738,769711159,169176
74549,8600000US74549,74549,99678810,506316
73521,8600000US73521,73521,476000075,623285
42170,8600000US42170,42170,84546257,664067
74039,8600000US74039,74039,169303355,2622280
13159,8600000US13159,13159,202265894,3230884
14060,8600000US14060,14060,45953870,379905
22530,8600000US22530,22530,3894517,1447005
56050,8600000US56050,56050,54081111,2255606
31309,8600000US31309,31309,67501051,36436
92352,8600000US92352,92352,24991079,3045997
95951,8600000US95951,95951,47587859,2493719
94947,8600000US94947,94947,58780297,513110
92155,8600000US92155,92155,581698,0
90002,8600000US90002,90002,7930602,0
28774,8600000US28774,28774,117174060,494422
45227,8600000US45227,45227,14892608,219417
73446,8600000US73446,73446,597912226,28871461
67566,8600000US67566,67566,153634665,146920
41739,8600000US41739,41739,5744226,5567
73673,8600000US73673,73673,324772996,618222
97909,8600000US97909,97909,128607247,0
17113,8600000US17113,17113,11046288,6343449
48159,8600000US48159,48159,79099580,58080
56273,8600000US56273,56273,254901744,28950380
45159,8600000US45159,45159,132196141,329413
56131,8600000US56131,56131,420523499,10222036
55757,8600000US55757,55757,282697966,37157
98576,8600000US98576,98576,182729018,2462792
83705,8600000US83705,83705,36951297,308205
74008,8600000US74008,74008,205097513,8356318
29505,8600000US29505,29505,133755568,89479
29074,8600000US29074,29074,52355802,9480119
57107,8600000US57107,57107,125751663,461059
74423,8600000US74423,74423,141278413,12452964
77386,8600000US77386,77386,104855507,1319200
94501,8600000US94501,94501,20513096,9031621
77388,8600000US77388,77388,35899376,277205
39643,8600000US39643,39643,83179371,14540
39202,8600000US39202,39202,9568611,846067
13355,8600000US13355,13355,75392325,35945
12801,8600000US12801,12801,10226784,358646
12407,8600000US12407,12407,8712823,0
68949,8600000US68949,68949,552970859,36417
68333,8600000US68333,68333,300082835,2847489
68310,8600000US68310,68310,539607176,5953613
37150,8600000US37150,37150,276940669,173236
43440,8600000US43440,43440,41425891,6748373
16133,8600000US16133,16133,71833893,729541
23146,8600000US23146,23146,86598324,1310329
44440,8600000US44440,44440,21614423,2934554
62667,8600000US62667,62667,95659101,56087
07442,8600000US07442,7442,7517979,709302
01038,8600000US01038,1038,25871790,2249586
61732,8600000US61732,61732,144325463,127607
46702,8600000US46702,46702,117774433,2408485
38946,8600000US38946,38946,79088739,3334563
65264,8600000US65264,65264,137811670,1113709
10533,8600000US10533,10533,9208205,137607
67838,8600000US67838,67838,292599083,109598
67871,8600000US67871,67871,2206093496,417054
41735,8600000US41735,41735,22574442,6692
16685,8600000US16685,16685,23609324,0
18626,8600000US18626,18626,66247762,618232
02917,8600000US02917,2917,55275107,2854131
89145,8600000US89145,89145,11895140,0
64644,8600000US64644,64644,284909329,2645506
65275,8600000US65275,65275,457106851,6425949
63060,8600000US63060,63060,123499504,182629
43065,8600000US43065,43065,74781541,1869481
45831,8600000US45831,45831,190934255,357366
04411,8600000US04411,4411,110258147,2937433
29673,8600000US29673,29673,181184578,1884505
64750,8600000US64750,64750,80847140,775081
28901,8600000US28901,28901,163811795,0
58338,8600000US58338,58338,205083142,4054762
58455,8600000US58455,58455,364719547,11702508
30624,8600000US30624,30624,111495394,1100004
31550,8600000US31550,31550,132190034,2333670
39561,8600000US39561,39561,72849710,90982
63130,8600000US63130,63130,13028433,0
65672,8600000US65672,65672,143418087,7030612
63882,8600000US63882,63882,1179128,24401
59542,8600000US59542,59542,632981307,1346241
24258,8600000US24258,24258,107574820,1043941
98106,8600000US98106,98106,14260853,821037
98203,8600000US98203,98203,27722522,2252125
31806,8600000US31806,31806,425881666,2434775
30665,8600000US30665,30665,6224861,88574
96762,8600000US96762,96762,31223926,2163387
05903,8600000US05903,5903,172584851,952211
71439,8600000US71439,71439,139463205,978126
94505,8600000US94505,94505,41074733,14860858
32038,8600000US32038,32038,277774724,200204
31773,8600000US31773,31773,219332442,3201685
45669,8600000US45669,45669,89705378,654144
27922,8600000US27922,27922,108640488,2576721
49525,8600000US49525,49525,60954748,2595234
25875,8600000US25875,25875,22508901,1330
54169,8600000US54169,54169,8845289,149177
48045,8600000US48045,48045,37459226,24259619
41559,8600000US41559,41559,11643702,0
46311,8600000US46311,46311,35259222,0
52158,8600000US52158,52158,3037679,548460
94507,8600000US94507,94507,32880250,0
56283,8600000US56283,56283,458704904,2653550
55110,8600000US55110,55110,62694880,15863280
69135,8600000US69135,69135,411469215,238973
68852,8600000US68852,68852,283347493,114533
89029,8600000US89029,89029,243874189,3931522
03443,8600000US03443,3443,28776857,289448
58251,8600000US58251,58251,509266402,980709
55332,8600000US55332,55332,296664094,1093236
55012,8600000US55012,55012,59035306,3080422
38732,8600000US38732,38732,205905200,3347569
30012,8600000US30012,30012,110946464,2626826
04854,8600000US04854,4854,22990800,9203027
61362,8600000US61362,61362,64600282,709170
67058,8600000US67058,67058,560618392,548097
45036,8600000US45036,45036,210609694,590767
66860,8600000US66860,66860,491295319,3225123
98266,8600000US98266,98266,62044668,723552
68316,8600000US68316,68316,142965371,501188
52325,8600000US52325,52325,109036938,77376
52729,8600000US52729,52729,108718714,162666
67952,8600000US67952,67952,465397972,463610
67801,8600000US67801,67801,980660203,1425609
25535,8600000US25535,25535,46343448,1079349
25160,8600000US25160,25160,15436865,3124
20693,8600000US20693,20693,52285011,13685612
53586,8600000US53586,53586,260161045,0
41562,8600000US41562,41562,70604349,0
41834,8600000US41834,41834,32036520,279001
40995,8600000US40995,40995,7546990,0
78588,8600000US78588,78588,100823470,0
70372,8600000US70372,70372,75943746,0
71045,8600000US71045,71045,122290400,2620555
04963,8600000US04963,4963,132103689,22810663
56572,8600000US56572,56572,424273573,88495392
55904,8600000US55904,55904,161035436,190133
51573,8600000US51573,51573,155733858,69715
12861,8600000US12861,12861,84927998,1465755
46615,8600000US46615,46615,8462585,167533
67109,8600000US67109,67109,505491880,47600
95652,8600000US95652,95652,9826016,0
06278,8600000US06278,6278,102549325,1846443
15208,8600000US15208,15208,4167714,0
78338,8600000US78338,78338,60836059,36102
80209,8600000US80209,80209,9032708,54418
73078,8600000US73078,73078,170206661,2138707
97146,8600000US97146,97146,54876547,53179826
90265,8600000US90265,90265,279139912,18912546
80210,8600000US80210,80210,15718796,51146
94509,8600000US94509,94509,42405459,3761006
84118,8600000US84118,84118,44389562,0
84101,8600000US84101,84101,4714385,0
05649,8600000US05649,5649,40439592,117979
05477,8600000US05477,5477,120206393,1353485
58856,8600000US58856,58856,478143338,6497295
45115,8600000US45115,45115,2695497,0
51440,8600000US51440,51440,66015883,0
50007,8600000US50007,50007,13778017,0
52002,8600000US52002,52002,74688324,0
03856,8600000US03856,3856,18368999,434251
62048,8600000US62048,62048,19765095,1355032
67745,8600000US67745,67745,683199072,95401
48738,8600000US48738,48738,28161996,7210265
49128,8600000US49128,49128,111092060,776815
04558,8600000US04558,4558,10704839,3278016
46060,8600000US46060,46060,206860698,1951145
46563,8600000US46563,46563,394265124,4446603
47165,8600000US47165,47165,213444709,806109
46226,8600000US46226,46226,37362287,27745
47327,8600000US47327,47327,141383615,1351595
50239,8600000US50239,50239,43994091,59225
04263,8600000US04263,4263,103737920,8698226
04030,8600000US04030,4030,43131291,2384401
21773,8600000US21773,21773,100323566,219597
01604,8600000US01604,1604,16674556,476606
49268,8600000US49268,49268,55887858,303047
68719,8600000US68719,68719,157442784,2124640
79836,8600000US79836,79836,49683760,128655
78573,8600000US78573,78573,88404417,79211
78409,8600000US78409,78409,30678509,0
78239,8600000US78239,78239,17198988,32661
75157,8600000US75157,75157,4402733,78210
65329,8600000US65329,65329,83652479,17860
65486,8600000US65486,65486,331132629,98055
64060,8600000US64060,64060,147185504,975196
63037,8600000US63037,63037,212485486,411932
68933,8600000US68933,68933,155550665,103875
68307,8600000US68307,68307,104815150,159627
28429,8600000US28429,28429,101334632,5757619
27845,8600000US27845,27845,258807187,1280792
49614,8600000US49614,49614,218676347,8221367
40207,8600000US40207,40207,30114910,1829503
04915,8600000US04915,4915,189185407,16182334
08750,8600000US08750,8750,4899741,1063256
55076,8600000US55076,55076,23670545,4015168
63118,8600000US63118,63118,8687779,674835
62864,8600000US62864,62864,375847237,1676123
60051,8600000US60051,60051,82919181,4105646
60137,8600000US60137,60137,28030826,581736
61421,8600000US61421,61421,245233965,209610
62463,8600000US62463,62463,120637096,0
47923,8600000US47923,47923,237127050,765454
51024,8600000US51024,51024,232644298,84098
50638,8600000US50638,50638,245829636,0
50835,8600000US50835,50835,43864492,130302
67732,8600000US67732,67732,799658435,24166
18464,8600000US18464,18464,31162582,647094
11385,8600000US11385,11385,9365111,82983
72930,8600000US72930,72930,74350365,4123903
33185,8600000US33185,33185,11860938,548027
00716,8600000US00716,716,22174337,7917755
92309,8600000US92309,92309,414972667,0
92310,8600000US92310,92310,7751669,0
81623,8600000US81623,81623,1152423449,1588291
13081,8600000US13081,13081,75001745,30752
27536,8600000US27536,27536,33074192,99251
28080,8600000US28080,28080,102265893,358592
01264,8600000US01264,1264,29375249,90082
10578,8600000US10578,10578,4101864,435996
71964,8600000US71964,71964,89175371,121527
03282,8600000US03282,3282,107361672,1302081
08053,8600000US08053,8053,75510940,1095024
08515,8600000US08515,8515,54461356,384150
33825,8600000US33825,33825,326723978,28554735
34452,8600000US34452,34452,89557643,18908
33328,8600000US33328,33328,24345089,230008
45732,8600000US45732,45732,193219587,2672856
35078,8600000US35078,35078,112760978,5023528
36529,8600000US36529,36529,156567451,276372
36580,8600000US36580,36580,139260528,1003347
85715,8600000US85715,85715,17301254,88537
07830,8600000US07830,7830,62058949,365857
48747,8600000US48747,48747,79701152,44178
46902,8600000US46902,46902,138102256,287971
52310,8600000US52310,52310,385075199,219778
41063,8600000US41063,41063,93513883,1663875
12071,8600000US12071,12071,23912246,0
14708,8600000US14708,14708,27173915,177993
71111,8600000US71111,71111,118384124,4946332
71452,8600000US71452,71452,29060347,813789
04479,8600000US04479,4479,99562539,3519155
04967,8600000US04967,4967,125728733,1381755
04040,8600000US04040,4040,159579191,5614371
20841,8600000US20841,20841,67306695,2337391
21017,8600000US21017,21017,7118170,6770
01224,8600000US01224,1224,720507,82246
01864,8600000US01864,1864,34085622,875315
51466,8600000US51466,51466,133431995,1117549
50044,8600000US50044,50044,118457713,15343
28056,8600000US28056,28056,123186721,840705
84007,8600000US84007,84007,118140290,1724499
75013,8600000US75013,75013,38943864,165963
34138,8600000US34138,34138,1724912,12290187
66024,8600000US66024,66024,11595502,1808829
56098,8600000US56098,56098,286892748,7523515
55924,8600000US55924,55924,199760432,140772
39665,8600000US39665,39665,153183966,613703
29058,8600000US29058,29058,367720246,4147055
38629,8600000US38629,38629,130998097,737904
38745,8600000US38745,38745,49515960,128566
64497,8600000US64497,64497,107846559,925633
65766,8600000US65766,65766,14099479,925107
05261,8600000US05261,5261,83193047,447464
45233,8600000US45233,45233,28786980,874880
72842,8600000US72842,72842,243939060,5871703
34691,8600000US34691,34691,21248010,29716116
71762,8600000US71762,71762,148021545,245207
25214,8600000US25214,25214,32741219,17675
76250,8600000US76250,76250,22827432,0
85139,8600000US85139,85139,500891112,80002
84102,8600000US84102,84102,4594041,0
85140,8600000US85140,85140,86856986,0
84103,8600000US84103,84103,39123683,0
10962,8600000US10962,10962,15178993,736504
38554,8600000US38554,38554,83480285,0
64489,8600000US64489,64489,324000389,25166
62203,8600000US62203,62203,17220007,432641
95380,8600000US95380,95380,194421153,85506
48848,8600000US48848,48848,171258474,12290588
49506,8600000US49506,49506,18867494,1408078
49096,8600000US49096,49096,171824805,1518123
25811,8600000US25811,25811,16810759,70727
25204,8600000US25204,25204,55997767,118991
82421,8600000US82421,82421,120040816,306900
98350,8600000US98350,98350,8200989,329325
63855,8600000US63855,63855,203558610,3714070
82411,8600000US82411,82411,237970228,0
98032,8600000US98032,98032,43349083,751164
48413,8600000US48413,48413,356867351,1022781
62681,8600000US62681,62681,448477261,1741249
45001,8600000US45001,45001,1568650,5923
06259,8600000US06259,6259,107685503,651005
