transactionid,num_items_purchase,total_price,date,store,category,price per item
7069,4,4.56,2019.03.29,GovernorsRanch,bakery,1.14
7070,6,20.1,2019.02.02,SouthGlenn,freezer,3.35
7071,8,21.89,2019.07.02,HighlandsRanch,bakery,2.73625
7071,8,93.4,2019.07.02,HighlandsRanch,dairy,11.675
7071,6,44.83,2019.07.02,HighlandsRanch,freezer,7.471666667
7072,5,20.3,2019.08.07,ColoradoBlvd,snack,4.06
7072,3,13.65,2019.08.07,ColoradoBlvd,bakery,4.55
7072,3,14.45,2019.08.07,ColoradoBlvd,deli,4.816666667
7072,2,13.77,2019.08.07,ColoradoBlvd,household,6.885
7073,6,12.68,2019.04.26,HighlandsRanch,produce,2.113333333
7073,8,59.8,2019.04.26,HighlandsRanch,deli,7.475
7074,1,6.24,2019.05.17,UnionStation,dairy,6.24
7074,1,19.92,2019.05.17,UnionStation,household,19.92
7074,1,24.08,2019.05.17,UnionStation,bakery,24.08
7075,6,18.74,2019.03.09,GovernorsRanch,bakery,3.123333333
7075,6,39.23,2019.03.09,GovernorsRanch,snack,6.538333333
7075,8,46.85,2019.03.09,GovernorsRanch,softdrinks,5.85625
7076,14,48.11,2019.05.04,HighlandsRanch,beer,3.436428571
7076,4,12.64,2019.05.04,HighlandsRanch,softdrinks,3.16
7076,2,6.27,2019.05.04,HighlandsRanch,household,3.135
7077,4,15.19,2019.12.13,ColoradoBlvd,dairy,3.7975
7077,3,12.78,2019.12.13,ColoradoBlvd,snack,4.26
7077,2,34.34,2019.12.13,ColoradoBlvd,meat,17.17
7077,2,3.89,2019.12.13,ColoradoBlvd,beer,1.945
7078,6,37.62,2019.02.07,CastleRock,dairy,6.27
7078,3,16.84,2019.02.07,CastleRock,bakery,5.613333333
7079,5,22.97,2019.10.26,ColoradoBlvd,bakery,4.594
7079,3,17.26,2019.10.26,ColoradoBlvd,household,5.753333333
7079,7,29.39,2019.10.26,ColoradoBlvd,beer,4.198571429
7079,3,1.66,2019.10.26,ColoradoBlvd,deli,0.553333333
7080,3,59.84,2019.04.10,GovernorsRanch,meat,19.94666667
7080,6,33.93,2019.04.10,GovernorsRanch,dairy,5.655
7080,7,32.02,2019.04.10,GovernorsRanch,freezer,4.574285714
7080,5,3.01,2019.04.10,GovernorsRanch,softdrinks,0.602
7080,6,16.69,2019.04.10,GovernorsRanch,produce,2.781666667
7080,4,59.34,2019.04.10,GovernorsRanch,beer,14.835
7081,6,14.95,2019.05.25,SouthGlenn,softdrinks,2.491666667
7081,4,11.4,2019.05.25,SouthGlenn,bakery,2.85
7081,9,8.44,2019.05.25,SouthGlenn,snack,0.937777778
7082,1,13.26,2019.02.28,CherryCreek,freezer,13.26
7082,5,12.18,2019.02.28,CherryCreek,snack,2.436
7083,7,7.68,2019.01.08,GovernorsRanch,dairy,1.097142857
7083,2,13.04,2019.01.08,GovernorsRanch,household,6.52
7083,4,75.58,2019.01.08,GovernorsRanch,meat,18.895
7084,20,155.87,2019.08.06,HighlandsRanch,meat,7.7935
7084,12,101.19,2019.08.06,HighlandsRanch,dairy,8.4325
7084,4,14.87,2019.08.06,HighlandsRanch,household,3.7175
7084,10,48.97,2019.08.06,HighlandsRanch,produce,4.897
7085,5,9.71,2019.03.27,Tamarac,snack,1.942
7085,2,10.67,2019.03.27,Tamarac,dairy,5.335
7086,1,52.72,2019.05.17,UnionStation,meat,52.72
7086,1,13.84,2019.05.17,UnionStation,snack,13.84
7087,1,22.04,2019.02.15,WashingtonPark,meat,22.04
7088,6,8.55,2019.02.04,GovernorsRanch,snack,1.425
7088,6,46.65,2019.02.04,GovernorsRanch,deli,7.775
7089,4,38.77,2019.02.20,HighlandsRanch,bakery,9.6925
7089,8,83.25,2019.02.20,HighlandsRanch,dairy,10.40625
7089,10,72.49,2019.02.20,HighlandsRanch,freezer,7.249
7089,2,17.57,2019.02.20,HighlandsRanch,household,8.785
7090,12,60.53,2019.01.26,SouthGlenn,beer,5.044166667
7091,4,11.19,2019.10.21,ColoradoBlvd,freezer,2.7975
7091,3,29.37,2019.10.21,ColoradoBlvd,snack,9.79
7091,5,10.5,2019.10.21,ColoradoBlvd,produce,2.1
7091,3,15.37,2019.10.21,ColoradoBlvd,softdrinks,5.123333333
7091,1,3.11,2019.10.21,ColoradoBlvd,household,3.11
7092,7,19.86,2019.08.24,Tamarac,dairy,2.837142857
7092,5,42.07,2019.08.24,Tamarac,freezer,8.414
7093,13,137.13,2019.09.03,GovernorsRanch,meat,10.54846154
7093,14,156.2,2019.09.03,GovernorsRanch,beer,11.15714286
7093,1,5.02,2019.09.03,GovernorsRanch,household,5.02
7094,2,8.54,2019.01.24,WashingtonPark,softdrinks,4.27
7094,4,5.1,2019.01.24,WashingtonPark,produce,1.275
7094,1,5.15,2019.01.24,WashingtonPark,deli,5.15
7094,1,10.08,2019.01.24,WashingtonPark,meat,10.08
7095,4,19.17,2019.08.18,WashingtonPark,produce,4.7925
7095,2,17.48,2019.08.18,WashingtonPark,snack,8.74
7095,1,12.91,2019.08.18,WashingtonPark,deli,12.91
7095,12,227.83,2019.08.18,WashingtonPark,beer,18.98583333
7096,1,4.2,2019.09.26,SouthGlenn,household,4.2
7097,2,52.94,2019.04.16,UnionStation,beer,26.47
7097,1,24.39,2019.04.16,UnionStation,snack,24.39
7098,4,27.07,2019.04.08,CastleRock,deli,6.7675
7099,3,8.08,2019.05.09,SouthGlenn,produce,2.693333333
7099,7,29.08,2019.05.09,SouthGlenn,freezer,4.154285714
7100,4,8.79,2019.08.11,Tamarac,deli,2.1975
7100,4,35.57,2019.08.11,Tamarac,dairy,8.8925
7100,3,24.66,2019.08.11,Tamarac,snack,8.22
7100,3,28.08,2019.08.11,Tamarac,bakery,9.36
7101,5,32.64,2019.09.11,GovernorsRanch,bakery,6.528
7101,1,5.2,2019.09.11,GovernorsRanch,household,5.2
7101,5,37.93,2019.09.11,GovernorsRanch,freezer,7.586
7102,1,1.03,2019.02.19,UnionStation,bakery,1.03
7102,1,8.29,2019.02.19,UnionStation,meat,8.29
7103,4,12.17,2019.11.11,SouthGlenn,produce,3.0425
7103,12,9.15,2019.11.11,SouthGlenn,snack,0.7625
7103,1,13.58,2019.11.11,SouthGlenn,meat,13.58
7103,7,38.19,2019.11.11,SouthGlenn,bakery,5.455714286
7103,10,33.88,2019.11.11,SouthGlenn,dairy,3.388
7103,9,10.41,2019.11.11,SouthGlenn,softdrinks,1.156666667
7104,5,18.38,2019.09.17,ColoradoBlvd,dairy,3.676
7104,4,1.39,2019.09.17,ColoradoBlvd,freezer,0.3475
7105,1,8.87,2019.11.25,UnionStation,snack,8.87
7105,1,24.54,2019.11.25,UnionStation,bakery,24.54
7105,1,13.06,2019.11.25,UnionStation,softdrinks,13.06
7106,5,0.79,2019.05.06,ColoradoBlvd,freezer,0.158
7106,3,14.05,2019.05.06,ColoradoBlvd,meat,4.683333333
7107,1,14.27,2019.09.25,UnionStation,bakery,14.27
7108,5,47.97,2019.03.14,WashingtonPark,softdrinks,9.594
7109,12,81.65,2019.10.17,HighlandsRanch,bakery,6.804166667
7109,4,55.7,2019.10.17,HighlandsRanch,meat,13.925
7110,4,73.39,2019.02.05,HighlandsRanch,meat,18.3475
7111,1,2.04,2019.08.11,UnionStation,household,2.04
7111,2,4.39,2019.08.11,UnionStation,softdrinks,2.195
7112,4,4.85,2019.04.26,HighlandsRanch,produce,1.2125
7113,6,7.13,2019.06.12,GovernorsRanch,bakery,1.188333333
7113,3,11.27,2019.06.12,GovernorsRanch,dairy,3.756666667
7113,7,1.14,2019.06.12,GovernorsRanch,freezer,0.162857143
7114,4,9.52,2019.08.14,ColoradoBlvd,freezer,2.38
7114,4,11.64,2019.08.14,ColoradoBlvd,household,2.91
7114,13,182.55,2019.08.14,ColoradoBlvd,beer,14.04230769
7115,1,5.69,2019.09.04,Tamarac,household,5.69
7115,14,46.96,2019.09.04,Tamarac,beer,3.354285714
7115,8,75.99,2019.09.04,Tamarac,snack,9.49875
7116,1,2.41,2019.05.22,CastleRock,household,2.41
7116,12,46.88,2019.05.22,CastleRock,dairy,3.906666667
7117,1,4.84,2019.01.10,SouthGlenn,bakery,4.84
7117,4,2.88,2019.01.10,SouthGlenn,produce,0.72
7117,3,38.06,2019.01.10,SouthGlenn,meat,12.68666667
7117,7,29.66,2019.01.10,SouthGlenn,deli,4.237142857
7118,5,35.69,2019.06.07,ColoradoBlvd,snack,7.138
7118,2,1.57,2019.06.07,ColoradoBlvd,household,0.785
7118,5,24.34,2019.06.07,ColoradoBlvd,produce,4.868
7119,6,47.72,2019.08.25,GovernorsRanch,deli,7.953333333
7119,4,33.35,2019.08.25,GovernorsRanch,dairy,8.3375
7119,4,11.3,2019.08.25,GovernorsRanch,produce,2.825
7119,6,9.1,2019.08.25,GovernorsRanch,freezer,1.516666667
7120,3,22.21,2019.08.06,GovernorsRanch,dairy,7.403333333
7121,1,10.96,2019.12.05,GovernorsRanch,meat,10.96
7121,4,19.1,2019.12.05,GovernorsRanch,bakery,4.775
7122,3,42.06,2019.04.24,WashingtonPark,deli,14.02
7123,1,3.58,2019.08.07,CherryCreek,dairy,3.58
7124,3,3.52,2019.10.05,SouthGlenn,household,1.173333333
7124,7,20.9,2019.10.05,SouthGlenn,freezer,2.985714286
7124,9,8.91,2019.10.05,SouthGlenn,produce,0.99
7124,6,5.2,2019.10.05,SouthGlenn,bakery,0.866666667
7124,6,29.17,2019.10.05,SouthGlenn,softdrinks,4.861666667
7125,5,22.4,2019.12.20,Tamarac,deli,4.48
7125,5,32.75,2019.12.20,Tamarac,bakery,6.55
7125,3,18.79,2019.12.20,Tamarac,household,6.263333333
7126,3,9.01,2019.02.10,Tamarac,deli,3.003333333
7126,4,30.97,2019.02.10,Tamarac,freezer,7.7425
7126,5,0.03,2019.02.10,Tamarac,meat,0.006
7126,3,26.14,2019.02.10,Tamarac,softdrinks,8.713333333
7127,6,21.97,2019.07.11,Tamarac,freezer,3.661666667
7127,4,4.81,2019.07.11,Tamarac,produce,1.2025
7127,9,147.29,2019.07.11,Tamarac,meat,16.36555556
7128,2,40.95,2019.11.06,WashingtonPark,meat,20.475
7128,2,24.86,2019.11.06,WashingtonPark,dairy,12.43
7128,2,0.23,2019.11.06,WashingtonPark,bakery,0.115
7129,5,39.67,2019.11.25,GovernorsRanch,dairy,7.934
7129,7,24.75,2019.11.25,GovernorsRanch,produce,3.535714286
7130,11,200.86,2019.08.10,Tamarac,meat,18.26
7130,8,11.28,2019.08.10,Tamarac,softdrinks,1.41
7130,13,175.57,2019.08.10,Tamarac,beer,13.50538462
7131,3,1.51,2019.03.21,CastleRock,softdrinks,0.503333333
7131,10,77.99,2019.03.21,CastleRock,beer,7.799
7132,4,36.23,2019.06.06,Tamarac,dairy,9.0575
7133,9,57.24,2019.02.07,CastleRock,bakery,6.36
7134,14,109.15,2019.08.07,GovernorsRanch,beer,7.796428571
7135,5,9.51,2019.06.08,GovernorsRanch,softdrinks,1.902
7135,4,4.51,2019.06.08,GovernorsRanch,meat,1.1275
7136,3,26.32,2019.08.07,CherryCreek,produce,8.773333333
7136,3,14.16,2019.08.07,CherryCreek,deli,4.72
7136,2,6.56,2019.08.07,CherryCreek,freezer,3.28
7137,3,42.36,2019.01.19,CherryCreek,dairy,14.12
7137,1,25.86,2019.01.19,CherryCreek,meat,25.86
7138,1,4.54,2019.09.08,CastleRock,household,4.54
7138,3,3.37,2019.09.08,CastleRock,produce,1.123333333
7138,4,22.44,2019.09.08,CastleRock,softdrinks,5.61
7138,3,15.86,2019.09.08,CastleRock,snack,5.286666667
7139,9,17.78,2019.05.31,SouthGlenn,dairy,1.975555556
7140,1,0.69,2019.08.22,CherryCreek,household,0.69
7140,2,7.26,2019.08.22,CherryCreek,bakery,3.63
7141,3,15.52,2019.12.07,WashingtonPark,freezer,5.173333333
7141,4,5.8,2019.12.07,WashingtonPark,produce,1.45
7141,5,20.54,2019.12.07,WashingtonPark,bakery,4.108
7141,5,5.66,2019.12.07,WashingtonPark,dairy,1.132
7142,1,5.03,2019.11.02,CherryCreek,meat,5.03
7142,1,3.83,2019.11.02,CherryCreek,bakery,3.83
7142,2,2.88,2019.11.02,CherryCreek,produce,1.44
7142,1,15.9,2019.11.02,CherryCreek,household,15.9
7143,9,93.13,2019.11.01,SouthGlenn,beer,10.34777778
7143,4,30.53,2019.11.01,SouthGlenn,meat,7.6325
7144,13,23.14,2019.03.30,CastleRock,softdrinks,1.78
7144,6,10.17,2019.03.30,CastleRock,produce,1.695
7145,4,17.61,2019.04.06,WashingtonPark,beer,4.4025
7146,3,3.18,2019.06.01,CherryCreek,produce,1.06
7146,3,55.9,2019.06.01,CherryCreek,softdrinks,18.63333333
7146,1,1.9,2019.06.01,CherryCreek,household,1.9
7146,3,44.73,2019.06.01,CherryCreek,freezer,14.91
7146,7,20.25,2019.06.01,CherryCreek,beer,2.892857143
7146,1,4.39,2019.06.01,CherryCreek,bakery,4.39
7147,12,46.4,2019.09.19,HighlandsRanch,bakery,3.866666667
7147,22,284.4,2019.09.19,HighlandsRanch,beer,12.92727273
7147,6,13.49,2019.09.19,HighlandsRanch,produce,2.248333333
7148,2,54.41,2019.06.27,UnionStation,bakery,27.205
7148,2,41.01,2019.06.27,UnionStation,snack,20.505
7149,2,3.83,2019.05.23,Tamarac,household,1.915
7149,5,26.92,2019.05.23,Tamarac,freezer,5.384
7149,5,5.61,2019.05.23,Tamarac,produce,1.122
7149,3,1.07,2019.05.23,Tamarac,deli,0.356666667
7149,2,23,2019.05.23,Tamarac,meat,11.5
7150,6,17.37,2019.04.04,ColoradoBlvd,snack,2.895
7150,4,1.49,2019.04.04,ColoradoBlvd,beer,0.3725
7151,3,31.47,2019.12.21,WashingtonPark,dairy,10.49
7151,4,26.33,2019.12.21,WashingtonPark,deli,6.5825
7151,1,5.82,2019.12.21,WashingtonPark,household,5.82
7152,7,30.76,2019.12.07,SouthGlenn,freezer,4.394285714
7152,10,19.34,2019.12.07,SouthGlenn,bakery,1.934
7152,10,55.92,2019.12.07,SouthGlenn,snack,5.592
7152,1,4.65,2019.12.07,SouthGlenn,household,4.65
7153,1,1.2,2019.07.08,SouthGlenn,household,1.2
7153,9,52.96,2019.07.08,SouthGlenn,deli,5.884444444
7154,7,9.18,2019.02.21,SouthGlenn,freezer,1.311428571
7154,7,27.88,2019.02.21,SouthGlenn,beer,3.982857143
7154,6,15.84,2019.02.21,SouthGlenn,deli,2.64
7155,6,24.83,2019.07.05,SouthGlenn,deli,4.138333333
7155,9,37.52,2019.07.05,SouthGlenn,snack,4.168888889
7155,6,28.28,2019.07.05,SouthGlenn,bakery,4.713333333
7155,15,76.31,2019.07.05,SouthGlenn,meat,5.087333333
7156,1,10.8,2019.08.15,UnionStation,produce,10.8
7157,10,3.99,2019.09.27,HighlandsRanch,deli,0.399
7157,10,80.48,2019.09.27,HighlandsRanch,dairy,8.048
7157,2,10.49,2019.09.27,HighlandsRanch,household,5.245
7158,4,8.4,2019.03.20,ColoradoBlvd,snack,2.1
7158,6,47.02,2019.03.20,ColoradoBlvd,beer,7.836666667
7158,2,36.58,2019.03.20,ColoradoBlvd,meat,18.29
7158,6,41.54,2019.03.20,ColoradoBlvd,dairy,6.923333333
7158,5,11.57,2019.03.20,ColoradoBlvd,freezer,2.314
7158,3,24.47,2019.03.20,ColoradoBlvd,bakery,8.156666667
7159,5,22.69,2019.05.07,WashingtonPark,produce,4.538
7160,5,46.24,2019.07.25,Tamarac,snack,9.248
7161,10,4.79,2019.05.10,HighlandsRanch,softdrinks,0.479
7161,10,121.74,2019.05.10,HighlandsRanch,beer,12.174
7162,5,38.6,2019.08.19,CherryCreek,meat,7.72
7162,2,22.66,2019.08.19,CherryCreek,freezer,11.33
7163,5,31.85,2019.11.13,GovernorsRanch,dairy,6.37
7164,1,22.97,2019.06.01,UnionStation,deli,22.97
7164,1,27.56,2019.06.01,UnionStation,snack,27.56
7165,5,30.07,2019.11.04,ColoradoBlvd,dairy,6.014
7165,5,46.63,2019.11.04,ColoradoBlvd,freezer,9.326
7166,15,59.25,2019.09.29,GovernorsRanch,beer,3.95
7166,13,215.77,2019.09.29,GovernorsRanch,meat,16.59769231
7166,6,59.39,2019.09.29,GovernorsRanch,deli,9.898333333
7166,8,8.91,2019.09.29,GovernorsRanch,snack,1.11375
7167,4,14.7,2019.09.23,Tamarac,produce,3.675
7167,3,4.76,2019.09.23,Tamarac,freezer,1.586666667
7168,12,71.89,2019.10.23,HighlandsRanch,produce,5.990833333
7168,2,46.33,2019.10.23,HighlandsRanch,meat,23.165
7169,3,51.82,2019.07.14,CherryCreek,bakery,17.27333333
7169,2,0.74,2019.07.14,CherryCreek,freezer,0.37
7170,1,0.89,2019.02.08,ColoradoBlvd,household,0.89
7171,7,39.47,2019.01.23,SouthGlenn,softdrinks,5.638571429
7171,3,16.11,2019.01.23,SouthGlenn,household,5.37
7171,6,4.15,2019.01.23,SouthGlenn,beer,0.691666667
7172,7,72.82,2019.01.01,ColoradoBlvd,beer,10.40285714
7172,2,14.89,2019.01.01,ColoradoBlvd,household,7.445
7172,5,11.53,2019.01.01,ColoradoBlvd,produce,2.306
7172,4,1.15,2019.01.01,ColoradoBlvd,dairy,0.2875
7173,6,8.92,2019.05.07,SouthGlenn,dairy,1.486666667
7173,7,19.83,2019.05.07,SouthGlenn,snack,2.832857143
7173,9,5.03,2019.05.07,SouthGlenn,beer,0.558888889
7173,3,8.31,2019.05.07,SouthGlenn,bakery,2.77
7173,1,1.09,2019.05.07,SouthGlenn,household,1.09
7174,6,10.55,2019.08.16,SouthGlenn,freezer,1.758333333
7174,9,57.63,2019.08.16,SouthGlenn,bakery,6.403333333
7174,21,120.86,2019.08.16,SouthGlenn,beer,5.755238095
7175,1,0.87,2019.03.27,Tamarac,meat,0.87
7175,3,13.04,2019.03.27,Tamarac,freezer,4.346666667
7175,6,53.37,2019.03.27,Tamarac,dairy,8.895
7175,5,2.36,2019.03.27,Tamarac,bakery,0.472
7176,7,59.99,2019.12.14,CastleRock,meat,8.57
7176,6,37.58,2019.12.14,CastleRock,dairy,6.263333333
7176,3,15.73,2019.12.14,CastleRock,household,5.243333333
7176,4,8.11,2019.12.14,CastleRock,softdrinks,2.0275
7177,12,142.97,2019.11.23,HighlandsRanch,bakery,11.91416667
7177,6,38.25,2019.11.23,HighlandsRanch,deli,6.375
7178,2,11.96,2019.10.09,UnionStation,bakery,5.98
7178,1,6.32,2019.10.09,UnionStation,household,6.32
7178,2,36.43,2019.10.09,UnionStation,softdrinks,18.215
7178,1,39.92,2019.10.09,UnionStation,meat,39.92
7179,4,19.83,2019.10.10,GovernorsRanch,snack,4.9575
7179,6,33.9,2019.10.10,GovernorsRanch,deli,5.65
7179,8,10.21,2019.10.10,GovernorsRanch,softdrinks,1.27625
7179,3,5.85,2019.10.10,GovernorsRanch,meat,1.95
7179,1,2.28,2019.10.10,GovernorsRanch,household,2.28
7180,1,2.58,2019.01.28,UnionStation,household,2.58
7180,1,10.26,2019.01.28,UnionStation,meat,10.26
7180,1,6.13,2019.01.28,UnionStation,bakery,6.13
7180,2,40.55,2019.01.28,UnionStation,beer,20.275
7181,1,11.77,2019.08.17,UnionStation,deli,11.77
7181,3,27.82,2019.08.17,UnionStation,beer,9.273333333
7181,1,28.21,2019.08.17,UnionStation,dairy,28.21
7181,1,22.05,2019.08.17,UnionStation,household,22.05
7182,6,14.99,2019.10.18,ColoradoBlvd,beer,2.498333333
7182,2,18.5,2019.10.18,ColoradoBlvd,dairy,9.25
7183,7,8.33,2019.06.27,WashingtonPark,produce,1.19
7183,3,30.82,2019.06.27,WashingtonPark,bakery,10.27333333
7183,2,18.85,2019.06.27,WashingtonPark,dairy,9.425
7183,1,11.65,2019.06.27,WashingtonPark,household,11.65
7184,2,7.29,2019.07.30,ColoradoBlvd,deli,3.645
7185,7,1.66,2019.07.12,SouthGlenn,bakery,0.237142857
7185,16,191.86,2019.07.12,SouthGlenn,meat,11.99125
7185,4,11.42,2019.07.12,SouthGlenn,household,2.855
7186,8,35.08,2019.09.23,HighlandsRanch,dairy,4.385
7186,30,320.49,2019.09.23,HighlandsRanch,beer,10.683
7186,8,56.14,2019.09.23,HighlandsRanch,freezer,7.0175
7187,2,2.93,2019.08.24,GovernorsRanch,snack,1.465
7187,6,25.96,2019.08.24,GovernorsRanch,produce,4.326666667
7187,5,26.21,2019.08.24,GovernorsRanch,softdrinks,5.242
7187,7,49.37,2019.08.24,GovernorsRanch,deli,7.052857143
7188,6,12.55,2019.09.26,GovernorsRanch,deli,2.091666667
7189,8,10.4,2019.01.24,HighlandsRanch,bakery,1.3
7189,12,133.07,2019.01.24,HighlandsRanch,beer,11.08916667
7189,14,126.68,2019.01.24,HighlandsRanch,freezer,9.048571429
7190,11,59.18,2019.09.16,WashingtonPark,beer,5.38
7191,2,2.65,2019.04.10,GovernorsRanch,household,1.325
7191,4,9.75,2019.04.10,GovernorsRanch,bakery,2.4375
7191,5,21.71,2019.04.10,GovernorsRanch,snack,4.342
7192,4,11.43,2019.06.23,UnionStation,beer,2.8575
7192,1,8.89,2019.06.23,UnionStation,household,8.89
7192,1,19.67,2019.06.23,UnionStation,bakery,19.67
7192,1,7.63,2019.06.23,UnionStation,freezer,7.63
7193,6,35.89,2019.01.25,ColoradoBlvd,freezer,5.981666667
7193,2,12.53,2019.01.25,ColoradoBlvd,meat,6.265
7194,3,2.25,2019.06.14,GovernorsRanch,produce,0.75
7195,2,0.89,2019.03.17,GovernorsRanch,meat,0.445
7195,3,0.61,2019.03.17,GovernorsRanch,freezer,0.203333333
7196,3,18.46,2019.08.24,UnionStation,meat,6.153333333
7196,1,20.96,2019.08.24,UnionStation,household,20.96
7196,1,17.11,2019.08.24,UnionStation,snack,17.11
7196,1,20.42,2019.08.24,UnionStation,softdrinks,20.42
7196,1,14.5,2019.08.24,UnionStation,produce,14.5
7197,10,94.18,2019.11.09,HighlandsRanch,deli,9.418
7197,8,86.61,2019.11.09,HighlandsRanch,bakery,10.82625
7198,1,12.78,2019.07.31,CherryCreek,household,12.78
7198,3,1.97,2019.07.31,CherryCreek,deli,0.656666667
7199,5,16.79,2019.08.11,Tamarac,produce,3.358
7199,6,0.72,2019.08.11,Tamarac,deli,0.12
7199,5,0.2,2019.08.11,Tamarac,freezer,0.04
7200,3,3.14,2019.09.02,Tamarac,household,1.046666667
7200,4,25.24,2019.09.02,Tamarac,bakery,6.31
7200,6,37.5,2019.09.02,Tamarac,freezer,6.25
7201,3,29,2019.01.27,Tamarac,dairy,9.666666667
7201,6,12.55,2019.01.27,Tamarac,freezer,2.091666667
7202,7,88.94,2019.09.28,GovernorsRanch,meat,12.70571429
7203,4,84.43,2019.03.23,WashingtonPark,beer,21.1075
7203,2,18.77,2019.03.23,WashingtonPark,meat,9.385
7203,2,8.07,2019.03.23,WashingtonPark,snack,4.035
7204,1,7.08,2019.03.26,GovernorsRanch,household,7.08
7204,1,16.07,2019.03.26,GovernorsRanch,meat,16.07
7204,2,3.2,2019.03.26,GovernorsRanch,produce,1.6
7204,4,39.82,2019.03.26,GovernorsRanch,freezer,9.955
7204,4,3.98,2019.03.26,GovernorsRanch,beer,0.995
7205,5,48.8,2019.01.04,GovernorsRanch,beer,9.76
7205,6,20.66,2019.01.04,GovernorsRanch,dairy,3.443333333
7205,4,31.05,2019.01.04,GovernorsRanch,bakery,7.7625
7206,1,7.94,2019.05.21,ColoradoBlvd,bakery,7.94
7206,4,44.67,2019.05.21,ColoradoBlvd,beer,11.1675
7207,7,34.67,2019.07.11,CastleRock,bakery,4.952857143
7207,6,38.42,2019.07.11,CastleRock,freezer,6.403333333
7207,6,6.44,2019.07.11,CastleRock,produce,1.073333333
7207,16,127.37,2019.07.11,CastleRock,meat,7.960625
7207,6,35.33,2019.07.11,CastleRock,snack,5.888333333
7208,13,132.09,2019.09.27,CastleRock,meat,10.16076923
7208,9,5.99,2019.09.27,CastleRock,softdrinks,0.665555556
7208,3,15.91,2019.09.27,CastleRock,household,5.303333333
7208,9,15.03,2019.09.27,CastleRock,bakery,1.67
7208,7,3.2,2019.09.27,CastleRock,produce,0.457142857
7209,1,7.04,2019.03.20,UnionStation,snack,7.04
7210,3,11.8,2019.08.02,ColoradoBlvd,snack,3.933333333
7210,5,14.33,2019.08.02,ColoradoBlvd,deli,2.866
7210,9,87.85,2019.08.02,ColoradoBlvd,freezer,9.761111111
7211,1,2.11,2019.07.06,SouthGlenn,household,2.11
7211,12,18.45,2019.07.06,SouthGlenn,meat,1.5375
7211,22,100.09,2019.07.06,SouthGlenn,beer,4.549545455
7211,6,36.34,2019.07.06,SouthGlenn,deli,6.056666667
7211,7,7.05,2019.07.06,SouthGlenn,softdrinks,1.007142857
7212,3,13,2019.06.29,ColoradoBlvd,produce,4.333333333
7212,1,11.78,2019.06.29,ColoradoBlvd,meat,11.78
7213,2,10.29,2019.05.09,ColoradoBlvd,bakery,5.145
7213,1,2.8,2019.05.09,ColoradoBlvd,household,2.8
7214,4,13.02,2019.08.09,SouthGlenn,produce,3.255
7214,7,47.05,2019.08.09,SouthGlenn,freezer,6.721428571
7214,3,20.42,2019.08.09,SouthGlenn,bakery,6.806666667
7215,3,0.96,2019.06.04,ColoradoBlvd,bakery,0.32
7216,4,3.44,2019.08.21,WashingtonPark,snack,0.86
7216,8,13.26,2019.08.21,WashingtonPark,meat,1.6575
7217,1,9.84,2019.09.15,UnionStation,softdrinks,9.84
7218,10,66.18,2019.05.03,CastleRock,beer,6.618
7218,3,6.22,2019.05.03,CastleRock,produce,2.073333333
7219,6,29.96,2019.02.17,GovernorsRanch,bakery,4.993333333
7220,4,155.85,2019.07.25,UnionStation,beer,38.9625
7220,1,13.11,2019.07.25,UnionStation,dairy,13.11
7221,1,19.19,2019.07.17,UnionStation,softdrinks,19.19
7221,3,71.08,2019.07.17,UnionStation,meat,23.69333333
7221,1,7.1,2019.07.17,UnionStation,snack,7.1
7221,1,1.9,2019.07.17,UnionStation,dairy,1.9
7221,4,159.74,2019.07.17,UnionStation,beer,39.935
7222,1,2.44,2019.07.19,SouthGlenn,household,2.44
7223,4,38.26,2019.04.18,GovernorsRanch,beer,9.565
7223,6,42.13,2019.04.18,GovernorsRanch,softdrinks,7.021666667
7224,6,32.75,2019.05.02,GovernorsRanch,snack,5.458333333
7225,2,42.25,2019.04.10,UnionStation,bakery,21.125
7225,1,18.21,2019.04.10,UnionStation,softdrinks,18.21
7225,1,11.76,2019.04.10,UnionStation,beer,11.76
7226,1,15.37,2019.10.30,UnionStation,freezer,15.37
7226,1,12.98,2019.10.30,UnionStation,produce,12.98
7227,7,1.49,2019.07.29,Tamarac,snack,0.212857143
7227,3,1.14,2019.07.29,Tamarac,bakery,0.38
7228,3,2.85,2019.05.28,Tamarac,meat,0.95
7228,5,15.39,2019.05.28,Tamarac,deli,3.078
7229,3,9.98,2019.05.20,GovernorsRanch,produce,3.326666667
7229,6,21.88,2019.05.20,GovernorsRanch,dairy,3.646666667
7229,1,5.87,2019.05.20,GovernorsRanch,meat,5.87
7230,6,35.01,2019.10.16,CastleRock,bakery,5.835
7230,4,7.1,2019.10.16,CastleRock,deli,1.775
7231,1,1.45,2019.05.04,ColoradoBlvd,household,1.45
7231,6,31.83,2019.05.04,ColoradoBlvd,softdrinks,5.305
7232,10,42.28,2019.03.05,SouthGlenn,freezer,4.228
7232,3,3.84,2019.03.05,SouthGlenn,softdrinks,1.28
7233,1,5.77,2019.06.01,CastleRock,meat,5.77
7233,10,0.92,2019.06.01,CastleRock,dairy,0.092
7233,6,24.07,2019.06.01,CastleRock,softdrinks,4.011666667
7234,12,35.75,2019.10.16,HighlandsRanch,produce,2.979166667
7234,12,8.22,2019.10.16,HighlandsRanch,snack,0.685
