chapter,i the,family,of
dashwood,had,long,been,settled,insussex
their,estate,was,large,and,their,residence,was,at,norland,park,in
gave,her,asuspicion
some,vague,report,had,reached,her,before,of,my,attachment,to,some
young,lady,in,devonshire,and,what,had,passed,within,her,observation,the
preceding,evening,had,marked,who,the,young,lady,was,and,made,her
more,jealous,thanever
affecting,that,air,of,playfulness,therefore,which,is,delightful,in,a,woman
one,loves,she,opened,the,letter,directly,and,read,itscontents
she,was,well,paid,for,herimpudence
she,read,what,made,herwretched
her,wretchedness,i,could,have,borne,but,her,passion,her,malice,at
all,events,it,must,beappeased
and,in,short,what,do,you,think,of,my,wife,s,style
of,letter,writing,delicate,tender,truly,feminine,was,itnot
yourwife
the,letter,was,in,your,own,handwriting
yes,but,i,had,only,the,credit,of,servilely,copying,such,sentences
as,i,was,ashamed,to,put,my,nameto
the,original,was,all,her,own,her,own,happy,thoughts,and,gentle
diction
but,what,could,ido
we,were,engaged,every,thing,in,preparation,the,day,almost,fixed,but
i,am,talking,like,afool
preparation
day
in,honest,words,her,money,was,necessary,to,me,and,in,a
situation,like,mine,any,thing,was,to,be,done,to,prevent,a
rupture
and,after,all,what,did,it,signify,to,my,character,in,the
opinion,of,marianne,and,her,friends,in,what,language,my,answer,was
couched
it,must,have,been,only,to,oneend
my,business,was,to,declare,myself,a,scoundrel,and,whether,i,did
it,with,a,bow,or,a,bluster,was,of,littleimportance
i,am,ruined,for,ever,in,their,opinion,said,i,to,myself
i,am,shut,out,for,ever,from,their,society,they,already,think
me,an,unprincipled,fellow,this,letter,will,only,make,them,think,me
a,blackguardone
such,were,my,reasonings,as,in,a,sort,of,desperate,carelessness,i
copied,my,wife,s,words,and,parted,with,the,last,relics,of
marianne
her,three,notes,unluckily,they,were,all,in,my,pocket,book,or
i,should,have,denied,their,existence,and,hoarded,them,for,ever,i
was,forced,to,put,them,up,and,could,not,even,kissthem
and,the,lock,of,hair,that,too,i,had,always,carried,about
me,in,the,same,pocket,book,which,was,now,searched,by,madam
with,the,most,ingratiating,virulence,the,dear,lock,all,every,memento,was
torn,fromme
you,are,very,wrong,mr,willoughby,very,blamable,said,elinor,while,her
voice,in,spite,of,herself,betrayed,her,compassionate,emotion,you,ought,not
to,speak,in,this,way,either,of,mrs,willoughby,or,mysister
you,had,made,your,ownchoice
it,was,not,forced,onyou
your,wife,has,a,claim,to,your,politeness,to,your,respect,at
least
she,must,be,attached,to,you,or,she,would,not,have,married
you
to,treat,her,with,unkindness,to,speak,of,her,slightingly,is,no
atonement,to,marianne,nor,can,i,suppose,it,a,relief,to,your
ownconscience
do,not,talk,to,me,of,my,wife,said,he,with,a
heavysigh
she,does,not,deserve,yourcompassion
she,knew,i,had,no,regard,for,her,when,wemarried
well,married,we,were,and,came,down,to,combe,magna,to,be
happy,and,afterwards,returned,to,town,to,begay
and,now,do,you,pity,me,missdashwood
or,have,i,said,all,this,to,nopurpose
am,i,be,it,only,one,degree,am,i,less,guilty,in
your,opinion,than,i,wasbefore
my,intentions,were,not,alwayswrong
have,i,explained,away,any,part,of,myguilt
yes,you,have,certainly,removed,something,alittle
you,have,proved,yourself,on,the,whole,less,faulty,than,i,had
believedyou
you,have,proved,your,heart,less,wicked,much,lesswicked
but,i,hardly,know,the,misery,that,you,have,inflicted,i,hardly
know,what,could,have,made,itworse
will,you,repeat,to,your,sister,when,she,is,recovered,what,i
have,been,telling,you,let,me,be,a,little,lightened,too,in
her,opinion,as,well,as,inyours
you,tell,me,that,she,has,forgiven,mealready
let,me,be,able,to,fancy,that,a,better,knowledge,of,my
heart,and,of,my,present,feelings,will,draw,from,her,a,more
spontaneous,more,natural,more,gentle,less,dignifiedforgiveness
tell,her,of,my,misery,and,my,penitence,tell,her,that,my
heart,was,never,inconstant,to,her,and,if,you,will,that,at
this,moment,she,is,dearer,to,me,thanever
i,will,tell,her,all,that,is,necessary,to,what,may,comparatively
be,called,yourjustification
but,you,have,not,explained,to,me,the,particular,reason,of,your
coming,now,nor,how,you,heard,of,herillness
last,night,in,drury,lane,lobby,i,ran,against,sir,john,middleton
and,when,he,saw,who,i,was,for,the,first,time,these
two,months,he,spoke,tome
that,he,had,cut,me,ever,since,my,marriage,i,had,seen
without,surprise,orresentment
now,however,his,good,natured,honest,stupid,soul,full,of,indignation,against
me,and,concern,for,your,sister,could,not,resist,the,temptation,of
telling,me,what,he,knew,ought,to,though,probably,he,did,not
think,it,_would_,vex,mehorridly
as,bluntly,as,he,could,speak,it,therefore,he,told,me,that
marianne,dashwood,was,dying,of,a,putrid,fever,at,cleveland,a,letter
that,morning,received,from,mrs,jennings,declared,her,danger,most,imminent,the
palmers,are,all,gone,off,in,a,fright,c,i,was,too
much,shocked,to,be,able,to,pass,myself,off,as,insensible,even
to,the,undiscerning,sirjohn
his,heart,was,softened,in,seeing,mine,suffer,and,so,much,of
his,ill,will,was,done,away,that,when,we,parted,he,almost
shook,me,by,the,hand,while,he,reminded,me,of,an,old
promise,about,a,pointerpuppy
what,i,felt,on,hearing,that,your,sister,was,dying,and,dying
too,believing,me,the,greatest,villain,upon,earth,scorning,hating,me,in
her,latest,moments,for,how,could,i,tell,what,horrid,projects,might
not,have,beenimputed
_one_,person,i,was,sure,would,represent,me,as,capable,of,any
thing
what,i,felt,wasdreadful
my,resolution,was,soon,made,and,at,eight,o,clock,this,morning
i,was,in,mycarriage
now,you,knowall
elinor,made,noanswer
her,thoughts,were,silently,fixed,on,the,irreparable,injury,which,too,early
an,independence,and,its,consequent,habits,of,idleness,dissipation,and,luxury,had
made,in,the,mind,the,character,the,happiness,of,a,man,who
to,every,advantage,of,person,and,talents,united,a,disposition,naturally,open
and,honest,and,a,feeling,affectionatetemper
the,world,had,made,him,extravagant,and,vain,extravagance,and,vanity,had
made,him,cold,hearted,andselfish
vanity,while,seeking,its,own,guilty,triumph,at,the,expense,of,another
had,involved,him,in,a,real,attachment,which,extravagance,or,at,least
its,offspring,necessity,had,required,to,besacrificed
each,faulty,propensity,in,leading,him,to,evil,had,led,him,likewise
topunishment
the,attachment,from,which,against,honour,against,feeling,against,every,better,interest
he,had,outwardly,torn,himself,now,when,no,longer,allowable,governed,every
thought,and,the,connection,for,the,sake,of,which,he,had,with
little,scruple,left,her,sister,to,misery,was,likely,to,prove,a
source,of,unhappiness,to,himself,of,a,far,more,incurablenature
from,a,reverie,of,this,kind,she,was,recalled,at,the,end
of,some,minutes,by,willoughby,who,rousing,himself,from,a,reverie,at
least,equally,painful,started,up,in,preparation,for,going,and,said,there
is,no,use,in,staying,here,i,must,beoff
are,you,going,back,totown
no,to,combemagna
i,have,business,there,from,thence,to,town,in,a,day,or
two
goodbye
he,held,out,hishand
she,could,not,refuse,to,give,him,hers,he,pressed,it,with
affection
and,you,_do_,think,something,better,of,me,than,youdid
said,he,letting,it,fall,and,leaning,against,the,mantelpiece,as,if
forgetting,he,was,togo
elinor,assured,him,that,she,did,that,she,forgave,pitied,wished,him
well,was,even,interested,in,his,happiness,and,added,some,gentle,counsel
as,to,the,behaviour,most,likely,to,promoteit
his,answer,was,not,veryencouraging
as,to,that,said,he,i,must,rub,through,the,world,as
well,as,ican
domestic,happiness,is,out,of,thequestion
if,however,i,am,allowed,to,think,that,you,and,yours,feel
an,interest,in,my,fate,and,actions,it,may,be,the,means
it,may,put,me,on,my,guard,at,least,it,may,be
something,to,livefor
marianne,to,be,sure,is,lost,to,me,forever
were,i,even,by,any,blessed,chance,at,liberty,again,elinor,stopped
him,with,areproof
well,he,replied,once,more,goodbye
i,shall,now,go,away,and,live,in,dread,of,oneevent
what,do,youmean
your,sister,smarriage
you,are,verywrong
she,can,never,be,more,lost,to,you,than,she,isnow
but,she,will,be,gained,by,some,oneelse
and,if,that,some,one,should,be,the,very,he,whom,of
all,others,i,could,least,bear,but,i,will,not,stay,to
rob,myself,of,all,your,compassionate,good,will,by,showing,that,where
i,have,most,injured,i,can,leastforgive
good,bye,god,blessyou
and,with,these,words,he,almost,ran,out,of,theroom
chapter,xlv,elinor,for,some,time,after,he,left,her,for,some
time,even,after,the,sound,of,his,carriage,had,died,away,remained
too,much,oppressed,by,a,crowd,of,ideas,widely,differing,in,themselves
but,of,which,sadness,was,the,general,result,to,think,even,of
hersister
willoughby,he,whom,only,half,an,hour,ago,she,had,abhorred,as
the,most,worthless,of,men,willoughby,in,spite,of,all,his,faults
excited,a,degree,of,commiseration,for,the,sufferings,produced,by,them,which
made,her,think,of,him,as,now,separated,for,ever,from,her
family,with,a,tenderness,a,regret,rather,in,proportion,as,she,soon
acknowledged,within,herself,to,his,wishes,than,to,hismerits
she,felt,that,his,influence,over,her,mind,was,heightened,by,circumstances
which,ought,not,in,reason,to,have,weight,by,that,person,of
uncommon,attraction,that,open,affectionate,and,lively,manner,which,it,was,no
merit,to,possess,and,by,that,still,ardent,love,for,marianne,which
it,was,not,even,innocent,toindulge
but,she,felt,that,it,was,so,long,long,before,she,could
feel,his,influenceless
when,at,last,she,returned,to,the,unconscious,marianne,she,found,her
just,awaking,refreshed,by,so,long,and,sweet,a,sleep,to,the
extent,of,herhopes
elinor,s,heart,wasfull
the,past,the,present,the,future,willoughby,s,visit,marianne,s,safety
and,her,mother,s,expected,arrival,threw,her,altogether,into,an,agitation
of,spirits,which,kept,off,every,indication,of,fatigue,and,made,her
only,fearful,of,betraying,herself,to,hersister
short,was,the,time,however,in,which,that,fear,could,affect,her
for,within,half,an,hour,after,willoughby,s,leaving,the,house,she
was,again,called,down,stairs,by,the,sound,of,anothercarriage
eager,to,save,her,mother,from,every,unnecessary,moment,s,horrible,suspense
she,ran,immediately,into,the,hall,and,reached,the,outward,door,just
in,time,to,receive,and,support,her,as,she,enteredit
mrs,dashwood,whose,terror,as,they,drew,near,the,house,had,produced
almost,the,conviction,of,marianne,s,being,no,more,had,no,voice
to,inquire,after,her,no,voice,even,for,elinor,but,_she_,waiting
neither,for,salutation,nor,inquiry,instantly,gave,the,joyful,relief,and,her
mother,catching,it,with,all,her,usual,warmth,was,in,a,moment
as,much,overcome,by,her,happiness,as,she,had,been,before,by
herfears
she,was,supported,into,the,drawing,room,between,her,daughter,and,her
friend,and,there,shedding,tears,of,joy,though,still,unable,to,speak
embraced,elinor,again,and,again,turning,from,her,at,intervals,to,press
colonel,brandon,s,hand,with,a,look,which,spoke,at,once,her
gratitude,and,her,conviction,of,his,sharing,with,herself,in,the,bliss
of,themoment
he,shared,it,however,in,a,silence,even,greater,than,herown
as,soon,as,mrs,dashwood,had,recovered,herself,to,see,marianne,was
her,first,desire,and,in,two,minutes,she,was,with,her,beloved
child,rendered,dearer,to,her,than,ever,by,absence,unhappiness,anddanger
elinor,s,delight,as,she,saw,what,each,felt,in,the,meeting
was,only,checked,by,an,apprehension,of,its,robbing,marianne,of,farther
sleep,but,mrs,dashwood,could,be,calm,could,be,even,prudent,when
the,life,of,a,child,was,at,stake,and,marianne,satisfied,in
knowing,her,mother,was,near,her,and,conscious,of,being,too,weak
for,conversation,submitted,readily,to,the,silence,and,quiet,prescribed,by,every
nurse,aroundher
mrs,dashwood,_would_,sit,up,with,her,all,night,and,elinor,in
compliance,with,her,mother,s,entreaty,went,tobed
but,the,rest,which,one,night,entirely,sleepless,and,many,hours,of
the,most,wearing,anxiety,seemed,to,make,requisite,was,kept,off,by
irritation,ofspirits
willoughby,poor,willoughby,as,she,now,allowed,herself,to,call,him,was
constantly,in,her,thoughts,she,would,not,but,have,heard,his,vindication
for,the,world,and,now,blamed,now,acquitted,herself,for,having,judged
him,so,harshlybefore
but,her,promise,of,relating,it,to,her,sister,was,invariablypainful
she,dreaded,the,performance,of,it,dreaded,what,its,effect,on,marianne
might,be,doubted,whether,after,such,an,explanation,she,could,ever,be
happy,with,another,and,for,a,moment,wished,willoughby,awidower
then,remembering,colonel,brandon,reproved,herself,felt,that,to,_his_,sufferings,and
_his_,constancy,far,more,than,to,his,rival,s,the,reward,of
her,sister,was,due,and,wished,any,thing,rather,than,mrs,willoughby
sdeath
the,shock,of,colonel,brandon,s,errand,at,barton,had,been,much
softened,to,mrs,dashwood,by,her,own,previous,alarm,for,so,great
was,her,uneasiness,about,marianne,that,she,had,already,determined,to,set
out,for,cleveland,on,that,very,day,without,waiting,for,any,further
intelligence,and,had,so,far,settled,her,journey,before,his,arrival,that
the,careys,were,then,expected,every,moment,to,fetch,margaret,away,as
her,mother,was,unwilling,to,take,her,where,there,might,beinfection
marianne,continued,to,mend,every,day,and,the,brilliant,cheerfulness,of,mrs
dashwood,s,looks,and,spirits,proved,her,to,be,as,she,repeatedly
declared,herself,one,of,the,happiest,women,in,theworld
elinor,could,not,hear,the,declaration,nor,witness,its,proofs,without,sometimes
wondering,whether,her,mother,ever,recollectededward
but,mrs,dashwood,trusting,to,the,temperate,account,of,her,own,disappointment
which,elinor,had,sent,her,was,led,away,by,the,exuberance,of
her,joy,to,think,only,of,what,would,increaseit
marianne,was,restored,to,her,from,a,danger,in,which,as,she
now,began,to,feel,her,own,mistaken,judgment,in,encouraging,the,unfortunate
attachment,to,willoughby,had,contributed,to,place,her,and,in,her,recovery
she,had,yet,another,source,of,joy,unthought,of,byelinor
it,was,thus,imparted,to,her,as,soon,as,any,opportunity,of
private,conference,between,themoccurred
at,last,we,arealone
my,elinor,you,do,not,yet,know,all,myhappiness
colonel,brandon,lovesmarianne
he,has,told,me,sohimself
her,daughter,feeling,by,turns,both,pleased,and,pained,surprised,and,not
surprised,was,all,silentattention
you,are,never,like,me,dear,elinor,or,i,should,wonder,at
your,composurenow
had,i,sat,down,to,wish,for,any,possible,good,to,my
family,i,should,have,fixed,on,colonel,brandon,s,marrying,one,of
you,as,the,object,mostdesirable
and,i,believe,marianne,will,be,the,most,happy,with,him,of
thetwo
elinor,was,half,inclined,to,ask,her,reason,for,thinking,so,because
satisfied,that,none,founded,on,an,impartial,consideration,of,their,age,characters
or,feelings,could,be,given,but,her,mother,must,always,be,carried
away,by,her,imagination,on,any,interesting,subject,and,therefore,instead,of
an,inquiry,she,passed,it,off,with,asmile
he,opened,his,whole,heart,to,me,yesterday,as,wetravelled
it,came,out,quite,unawares,quiteundesignedly
i,you,may,well,believe,could,talk,of,nothing,but,my,child
he,could,not,conceal,his,distress,i,saw,that,it,equalled,my
own,and,he,perhaps,thinking,that,mere,friendship,as,the,world,now
goes,would,not,justify,so,warm,a,sympathy,or,rather,not,thinking
at,all,i,suppose,giving,way,to,irresistible,feelings,made,me,acquainted
with,his,earnest,tender,constant,affection,formarianne
he,has,loved,her,my,elinor,ever,since,the,first,moment,of
seeingher
here,however,elinor,perceived,not,the,language,not,the,professions,of,colonel
brandon,but,the,natural,embellishments,of,her,mother,s,active,fancy,which
fashioned,every,thing,delightful,to,her,as,itchose
his,regard,for,her,infinitely,surpassing,anything,that,willoughby,ever,felt,or
feigned,as,much,more,warm,as,more,sincere,or,constant,which,ever
we,are,to,call,it,has,subsisted,through,all,the,knowledge,of
dear,marianne,s,unhappy,prepossession,for,that,worthless,youngman
and,without,selfishness,without,encouraging,ahope
could,he,have,seen,her,happy,withanother
such,a,noblemind
such,openness,suchsincerity
no,one,can,be,deceived,in,_him,_,colonel,brandon,s,character
said,elinor,as,an,excellent,man,is,wellestablished
i,know,it,is,replied,her,mother,seriously,or,after,such,a
warning,i,should,be,the,last,to,encourage,such,affection,or,even
to,be,pleased,byit
but,his,coming,for,me,as,he,did,with,such,active,such
ready,friendship,is,enough,to,prove,him,one,of,the,worthiest,of
men
his,character,however,answered,elinor,does,not,rest,on,_one_,act,of
kindness,to,which,his,affection,for,marianne,were,humanity,out,of,the
case,would,have,promptedhim
to,mrs,jennings,to,the,middletons,he,has,been,long,and,intimately
known,they,equally,love,and,respect,him,and,even,my,own,knowledge
of,him,though,lately,acquired,is,very,considerable,and,so,highly,do
i,value,and,esteem,him,that,if,marianne,can,be,happy,with
him,i,shall,be,as,ready,as,yourself,to,think,our,connection
the,greatest,blessing,to,us,in,theworld
what,answer,did,you,givehim
did,you,allow,him,tohope
oh
my,love,i,could,not,then,talk,of,hope,to,him,or
tomyself
marianne,might,at,that,moment,bedying
but,he,did,not,ask,for,hope,orencouragement
his,was,an,involuntary,confidence,an,irrepressible,effusion,to,a,soothing,friend
not,an,application,to,aparent
yet,after,a,time,i,_did_,say,for,at,first,i,was
quite,overcome,that,if,she,lived,as,i,trusted,she,might,my
greatest,happiness,would,lie,in,promoting,their,marriage,and,since,our,arrival
since,our,delightful,security,i,have,repeated,it,to,him,more,fully
have,given,him,every,encouragement,in,mypower
time,a,very,little,time,i,tell,him,will,do,everything,marianne
s,heart,is,not,to,be,wasted,for,ever,on,such,a
man,aswilloughby
his,own,merits,must,soon,secureit
to,judge,from,the,colonel,s,spirits,however,you,have,not,yet
made,him,equallysanguine
no
he,thinks,marianne,s,affection,too,deeply,rooted,for,any,change,in
it,under,a,great,length,of,time,and,even,supposing,her,heart
again,free,is,too,diffident,of,himself,to,believe,that,with,such
a,difference,of,age,and,disposition,he,could,ever,attachher
there,however,he,is,quitemistaken
his,age,is,only,so,much,beyond,hers,as,to,be,an
advantage,as,to,make,his,character,and,principles,fixed,and,his,disposition
i,am,well,convinced,is,exactly,the,very,one,to,make,your
sisterhappy
and,his,person,his,manners,too,are,all,in,hisfavour
my,partiality,does,not,blind,me,he,certainly,is,not,so,handsome
as,willoughby,but,at,the,same,time,there,is,something,much,more
pleasing,in,hiscountenance
there,was,always,a,something,if,you,remember,in,willoughby,s,eyes
at,times,which,i,did,notlike
elinor,could,_not_,remember,it,but,her,mother,without,waiting,for,her
assent,continued,and,his,manners,the,colonel,s,manners,are,not,only
more,pleasing,to,me,than,willoughby,s,ever,were,but,they,are
of,a,kind,i,well,know,to,be,more,solidly,attaching,to
marianne
their,gentleness,their,genuine,attention,to,other,people,and,their,manly,unstudied
simplicity,is,much,more,accordant,with,her,real,disposition,than,the,liveliness
often,artificial,and,often,ill,timed,of,theother
i,am,very,sure,myself,that,had,willoughby,turned,out,as,really
amiable,as,he,has,proved,himself,the,contrary,marianne,would,yet,never
have,been,so,happy,with,_him_,as,she,will,be,with,colonel
brandon
shepaused
her,daughter,could,not,quite,agree,with,her,but,her,dissent,was
not,heard,and,therefore,gave,nooffence
at,delaford,she,will,be,within,an,easy,distance,of,me,added
mrs,dashwood,even,if,i,remain,at,barton,and,in,all,probability
for,i,hear,it,is,a,large,village,indeed,there,certainly,_must_
be,some,small,house,or,cottage,close,by,that,would,suit,us
quite,as,well,as,our,presentsituation
poor,elinor,here,was,a,new,scheme,for,getting,her,to,delaford
but,her,spirit,wasstubborn
his,fortune,too,for,at,my,time,of,life,you,know,everybody
cares,about,_that_,and,though,i,neither,know,nor,desire,to,know
what,it,really,is,i,am,sure,it,must,be,a,good
one
here,they,were,interrupted,by,the,entrance,of,a,third,person,and
elinor,withdrew,to,think,it,all,over,in,private,to,wish,success
to,her,friend,and,yet,in,wishing,it,to,feel,a,pang
forwilloughby
chapter,xlvi,marianne,s,illness,though,weakening,in,its,kind,had,not
been,long,enough,to,make,her,recovery,slow,and,with,youth,natural
strength,and,her,mother,s,presence,in,aid,it,proceeded,so,smoothly
as,to,enable,her,to,remove,within,four,days,after,the,arrival
of,the,latter,into,mrs,palmer,s,dressingroom
when,there,at,her,own,particular,request,for,she,was,impatient,to
pour,forth,her,thanks,to,him,for,fetching,her,mother,colonel,brandon
was,invited,to,visither
his,emotion,on,entering,the,room,in,seeing,her,altered,looks,and
in,receiving,the,pale,hand,which,she,immediately,held,out,to,him
was,such,as,in,elinor,s,conjecture,must,arise,from,something,more
than,his,affection,for,marianne,or,the,consciousness,of,its,being,known
to,others,and,she,soon,discovered,in,his,melancholy,eye,and,varying
complexion,as,he,looked,at,her,sister,the,probable,recurrence,of,many
past,scenes,of,misery,to,his,mind,brought,back,by,that,resemblance
between,marianne,and,eliza,already,acknowledged,and,now,strengthened,by,the,hollow
eye,the,sickly,skin,the,posture,of,reclining,weakness,and,the,warm
acknowledgment,of,peculiarobligation
mrs,dashwood,not,less,watchful,of,what,passed,than,her,daughter,but
with,a,mind,very,differently,influenced,and,therefore,watching,to,very,different
effect,saw,nothing,in,the,colonel,s,behaviour,but,what,arose,from
the,most,simple,and,self,evident,sensations,while,in,the,actions,and
words,of,marianne,she,persuaded,herself,to,think,that,something,more,than
gratitude,alreadydawned
at,the,end,of,another,day,or,two,marianne,growing,visibly,stronger
every,twelve,hours,mrs,dashwood,urged,equally,by,her,own,and,her
daughter,s,wishes,began,to,talk,of,removing,tobarton
on,_her_,measures,depended,those,of,her,two,friends,mrs,jennings,could
not,quit,cleveland,during,the,dashwoods,stay,and,colonel,brandon,was,soon
brought,by,their,united,request,to,consider,his,own,abode,there,as
equally,determinate,if,not,equallyindispensable
at,his,and,mrs,jennings,s,united,request,in,return,mrs,dashwood
was,prevailed,on,to,accept,the,use,of,his,carriage,on,her
journey,back,for,the,better,accommodation,of,her,sick,child,and,the
colonel,at,the,joint,invitation,of,mrs,dashwood,and,mrs,jennings,whose
active,good,nature,made,her,friendly,and,hospitable,for,other,people,as
well,as,herself,engaged,with,pleasure,to,redeem,it,by,a,visit
at,the,cottage,in,the,course,of,a,fewweeks
the,day,of,separation,and,departure,arrived,and,marianne,after,taking,so
particular,and,lengthened,a,leave,of,mrs,jennings,one,so,earnestly,grateful
so,full,of,respect,and,kind,wishes,as,seemed,due,to,her
own,heart,from,a,secret,acknowledgment,of,past,inattention,and,bidding,colonel
brandon,farewell,with,a,cordiality,of,a,friend,was,carefully,assisted,by
him,into,the,carriage,of,which,he,seemed,anxious,that,she,should
engross,at,leasthalf
mrs,dashwood,and,elinor,then,followed,and,the,others,were,left,by
themselves,to,talk,of,the,travellers,and,feel,their,own,dullness,till
mrs,jennings,was,summoned,to,her,chaise,to,take,comfort,in,the
gossip,of,her,maid,for,the,loss,of,her,two,young,companions
and,colonel,brandon,immediately,afterwards,took,his,solitary,way,todelaford
the,dashwoods,were,two,days,on,the,road,and,marianne,bore,her
journey,on,both,without,essentialfatigue
every,thing,that,the,most,zealous,affection,the,most,solicitous,care,could
do,to,render,her,comfortable,was,the,office,of,each,watchful,companion
and,each,found,their,reward,in,her,bodily,ease,and,her,calmness
ofspirits
to,elinor,the,observation,of,the,latter,was,particularlygrateful
she,who,had,seen,her,week,after,week,so,constantly,suffering,oppressed
by,anguish,of,heart,which,she,had,neither,courage,to,speak,of
nor,fortitude,to,conceal,now,saw,with,a,joy,which,no,other
could,equally,share,an,apparent,composure,of,mind,which,in,being,the
result,as,she,trusted,of,serious,reflection,must,eventually,lead,her,to
contentment,andcheerfulness
as,they,approached,barton,indeed,and,entered,on,scenes,of,which,every
field,and,every,tree,brought,some,peculiar,some,painful,recollection,she,grew
silent,and,thoughtful,and,turning,away,her,face,from,their,notice,sat
earnestly,gazing,through,thewindow
but,here,elinor,could,neither,wonder,nor,blame,and,when,she,saw
as,she,assisted,marianne,from,the,carriage,that,she,had,been,crying
she,saw,only,an,emotion,too,natural,in,itself,to,raise,any
thing,less,tender,than,pity,and,in,its,unobtrusiveness,entitled,topraise
in,the,whole,of,her,subsequent,manner,she,traced,the,direction,of
a,mind,awakened,to,reasonable,exertion,for,no,sooner,had,they,entered
their,common,sitting,room,than,marianne,turned,her,eyes,around,it,with
a,look,of,resolute,firmness,as,if,determined,at,once,to,accustom
herself,to,the,sight,of,every,object,with,which,the,remembrance,of
willoughby,could,beconnected
she,said,little,but,every,sentence,aimed,at,cheerfulness,and,though,a
sigh,sometimes,escaped,her,it,never,passed,away,without,the,atonement,of
asmile
after,dinner,she,would,try,her,pianoforte
she,went,to,it,but,the,music,on,which,her,eye,first
rested,was,an,opera,procured,for,her,by,willoughby,containing,some,of
their,favourite,duets,and,bearing,on,its,outward,leaf,her,own,name
in,his,handwriting
that,would,notdo
she,shook,her,head,put,the,music,aside,and,after,running,over
the,keys,for,a,minute,complained,of,feebleness,in,her,fingers,and
closed,the,instrument,again,declaring,however,with,firmness,as,she,did,so
that,she,should,in,future,practicemuch
the,next,morning,produced,no,abatement,in,these,happysymptoms
on,the,contrary,with,a,mind,and,body,alike,strengthened,by,rest
she,looked,and,spoke,with,more,genuine,spirit,anticipating,the,pleasure,of
margaret,s,return,and,talking,of,the,dear,family,party,which,would
then,be,restored,of,their,mutual,pursuits,and,cheerful,society,as,the
only,happiness,worth,awish
when,the,weather,is,settled,and,i,have,recovered,my,strength,said
she,we,will,take,long,walks,together,everyday
we,will,walk,to,the,farm,at,the,edge,of,the,down
and,see,how,the,children,go,on,we,will,walk,to,sir
john,s,new,plantations,at,barton,cross,and,the,abbeyland,and,we
will,often,go,the,old,ruins,of,the,priory,and,try,to
trace,its,foundations,as,far,as,we,are,told,they,oncereached
i,know,we,shall,behappy
i,know,the,summer,will,pass,happilyaway
i,mean,never,to,be,later,in,rising,than,six,and,from
that,time,till,dinner,i,shall,divide,every,moment,between,music,and
reading
i,have,formed,my,plan,and,am,determined,to,enter,on,a
course,of,seriousstudy
our,own,library,is,too,well,known,to,me,to,be,resorted
to,for,any,thing,beyond,mereamusement
but,there,are,many,works,well,worth,reading,at,the,park,and
there,are,others,of,more,modern,production,which,i,know,i,can
borrow,of,colonelbrandon
by,reading,only,six,hours,a,day,i,shall,gain,in,the
course,of,a,twelvemonth,a,great,deal,of,instruction,which,i,now
feel,myself,towant
elinor,honoured,her,for,a,plan,which,originated,so,nobly,as,this
though,smiling,to,see,the,same,eager,fancy,which,had,been,leading
her,to,the,extreme,of,languid,indolence,and,selfish,repining,now,at
work,in,introducing,excess,into,a,scheme,of,such,rational,employment,and
virtuous,selfcontrol
her,smile,however,changed,to,a,sigh,when,she,remembered,that,promise
to,willoughby,was,yet,unfulfilled,and,feared,she,had,that,to,communicate
which,might,again,unsettle,the,mind,of,marianne,and,ruin,at,least
for,a,time,this,fair,prospect,of,busytranquillity
willing,therefore,to,delay,the,evil,hour,she,resolved,to,wait,till
her,sister,s,health,were,more,secure,before,she,appointedit
but,the,resolution,was,made,only,to,bebroken
illustration,_and,see,how,the,children,go,on,_,marianne,had,been
two,or,three,days,at,home,before,the,weather,was,fine,enough
for,an,invalid,like,herself,to,ventureout
but,at,last,a,soft,genial,morning,appeared,such,as,might,tempt
the,daughter,s,wishes,and,the,mother,s,confidence,and,marianne,leaning
on,elinor,s,arm,was,authorised,to,walk,as,long,as,she
could,without,fatigue,in,the,lane,before,thehouse
the,sisters,set,out,at,a,pace,slow,as,the,feebleness,of
marianne,in,an,exercise,hitherto,untried,since,her,illness,required,and,they
had,advanced,only,so,far,beyond,the,house,as,to,admit,a
full,view,of,the,hill,the,important,hill,behind,when,pausing,with
her,eyes,turned,towards,it,marianne,calmly,said,there,exactly,there,pointing
with,one,hand,on,that,projecting,mound,there,i,fell,and,there
i,first,sawwilloughby
her,voice,sunk,with,the,word,but,presently,reviving,she,added,i
am,thankful,to,find,that,i,can,look,with,so,little,pain
on,thespot
shall,we,ever,talk,on,that,subjectelinor
hesitatingly,it,wassaid
or,will,it,bewrong
i,can,talk,of,it,now,i,hope,as,i,ought,to
do
elinor,tenderly,invited,her,to,beopen
as,for,regret,said,marianne,i,have,done,with,that,as,far
as,_he_,isconcerned
i,do,not,mean,to,talk,to,you,of,what,my,feelings
have,been,for,him,but,what,they,are,_now,_,at,present
if,i,could,be,satisfied,on,one,point,if,i,could,be
allowed,to,think,that,he,was,not,_always_,acting,a,part,not
_always_,deceiving,me,but,above,all,if,i,could,be,assured,that
he,never,was,so,_very_,wicked,as,my,fears,have,sometimes,fancied
him,since,the,story,of,that,unfortunate,girl,shestopped
elinor,joyfully,treasured,her,words,as,she,answered,if,you,could,be
assured,of,that,you,think,you,should,beeasy
yes
my,peace,of,mind,is,doubly,involved,in,it,for,not,only
is,it,horrible,to,suspect,a,person,who,has,been,what,_he_
